Order ID,Order Date,Customer Name,Region,Product,Category,Sales,Quantity,Discount,Profit
yd-6184-349845,2023-01-31,Peter Williams,Central,Phone,Technology,870.11,1,0.23,-9.7
Df-2833-931768,2022-05-08,Tara Bailey,East,Stapler,Office Supplies,246.68,6,0.15,-36.32
xD-3924-476055,2023-05-24,Mr. Nicholas Pearson Jr.,East,Desk,Furniture,1616.95,4,,734.07
ZB-2426-602673,2024-10-15,Scott Molina,West,Pen,Office Supplies,427.49,4,0.05,12.44
GO-5691-470283,2022-12-29,,East,Desk,Furniture,1316.04,9,0.33,-41.71
ol-9619-857068,2022-02-02,Natalie Kennedy,Central,Chair,Furniture,1409.39,7,0.23,646.11
mI-5249-523867,2024-09-06,Christina Mcfarland,West,Chair,Furniture,153.93,10,0.34,42.34
iL-3203-185691,2023-02-06,Nicole Reed,South,Desk,Furniture,,5,0.33,0.0
FV-3669-005684,2024-06-18,Rebecca Pena,East,Laptop,Technology,54.47,6,0.01,-16.01
fM-8872-817870,2024-09-01,Tracy Simon,West,Label,Office Supplies,306.37,4,0.35,-53.65
jF-1795-798015,2022-08-26,Dana Johnson,Central,Laptop,Technology,431.34,8,0.05,-49.72
xK-1528-979264,2020-12-28,Lucas Clark,South,Chair,Furniture,51.66,1,0.03,20.33
tk-9205-296567,2021-06-05,Mike Wells,East,Table,Furniture,458.58,9,0.29,-131.85
io-9347-066011,2021-08-04,Erika Clay,Central,Table,Furniture,1964.56,9,0.37,-242.39
RH-2753-978846,2024-05-30,Darrell Washington,West,Paper,Office Supplies,840.21,6,0.24,210.28
oY-0617-589350,2021-05-22,Daniel Moore,West,Stapler,Office Supplies,1907.26,10,,598.75
Im-3544-301718,2020-10-24,David Todd,South,Bookcase,Furniture,547.75,3,,-24.84
zs-7979-525912,2022-12-16,Nathan Savage,South,Printer,Technology,1772.54,2,0.35,807.41
uy-1318-598925,2022-04-12,Todd Sanchez II,South,Monitor,Technology,1340.5,6,0.06,341.69
vM-4298-836292,2022-10-06,Mary Banks,East,Monitor,Technology,1342.75,2,0.37,578.53
II-1948-306748,2021-10-28,,Central,Label,Office Supplies,769.91,4,0.26,-89.5
tR-8082-733994,2021-07-16,Jeff Herman,South,Laptop,Technology,1233.68,7,0.36,-241.93
eK-3119-541767,2024-02-10,Michael Harrington,South,Table,Furniture,1865.0,4,,833.87
Iz-3918-455802,2021-07-18,Kathleen Golden,South,Printer,Technology,,10,0.29,0.0
JG-0303-620202,2021-11-22,Hannah Robles,South,Monitor,Technology,1953.76,5,0.02,-481.53
ks-1570-522849,2021-06-08,Terry Martinez,East,Bookcase,Furniture,1836.29,7,0.22,-201.27
RV-7935-664384,2022-08-20,Amanda Pugh,Central,Label,Office Supplies,700.91,5,0.25,-202.07
Nt-6847-587148,2020-10-28,,West,Chair,Furniture,1681.19,9,0.04,606.48
ZC-6987-184168,2023-08-07,Lindsey Owens,South,Paper,Office Supplies,404.96,7,0.17,126.83
YI-5765-834945,2021-03-11,,West,Monitor,Technology,122.86,8,,22.84
SS-5922-778025,2020-11-05,Richard Santiago,West,Printer,Technology,1122.63,2,0.37,347.15
Ke-5959-665135,2024-04-29,Jason Rowe,South,Pen,Office Supplies,1798.82,6,0.4,-276.18
NF-4028-933214,2024-04-27,Steven Yang,Central,Stapler,Office Supplies,902.32,9,0.21,-204.38
fa-1246-284278,2023-02-13,Jason Hunt,South,Monitor,Technology,,8,0.05,0.0
YY-6857-419471,2020-12-15,Patricia Quinn,Central,Desk,Furniture,1718.68,3,0.31,-255.63
NW-8786-823170,2022-09-24,Anthony Franklin,Central,Stapler,Office Supplies,1023.01,4,0.22,-196.75
vy-6193-925244,2020-09-16,Carlos Mcdowell,West,Stapler,Office Supplies,703.13,9,0.28,313.53
Aq-4722-382755,2022-12-10,Kelly Hansen,Central,Desk,Furniture,542.32,2,0.35,155.0
gc-4175-699388,2021-11-02,Michelle Kelly,West,Label,Office Supplies,1025.81,3,0.29,332.92
GC-9182-812899,2020-08-04,Michele Mccann,East,Desk,Furniture,461.08,10,,-27.08
MX-8437-794784,2023-06-13,Seth Reyes,Central,Phone,Technology,902.73,8,0.49,-9.58
jP-4576-235877,2024-08-06,Alan Rosales,West,Printer,Technology,287.87,10,0.13,75.55
Qj-8148-579332,2021-06-07,,East,Laptop,Technology,116.19,4,0.26,4.2
jm-7324-747995,2024-06-02,James Ruiz,South,Table,Furniture,1331.38,2,0.02,-163.9
ZP-2034-232006,2023-04-06,Robert Williams,South,Chair,Furniture,1754.71,9,0.2,75.83
Lz-2617-824319,2021-08-18,David Goodwin,West,Table,Furniture,178.89,6,0.32,-25.73
IB-5754-945821,2022-08-13,Bruce Hunter,Central,Chair,Furniture,,8,0.22,0.0
vv-0796-302076,2023-08-17,Dr. Jesse Stephens MD,South,Stapler,Office Supplies,277.19,6,0.05,39.25
DX-1650-408858,2024-09-02,Garrett Henderson,Central,Printer,Technology,1241.17,8,,539.32
xb-5214-151513,2022-03-09,,South,Printer,Technology,342.92,8,0.3,-21.54
rF-7880-670915,2025-03-22,Valerie Robles,South,Table,Furniture,,4,,0.0
IB-6873-900126,2024-06-02,Dana Watson,South,Monitor,Technology,1026.68,5,0.24,352.38
Bx-1089-315448,2022-05-14,Sean Malone,Central,Paper,Office Supplies,1151.73,5,0.07,284.34
Jj-4297-850884,2021-03-13,Cynthia Miller,East,Label,Office Supplies,99.12,8,0.04,-11.52
Ni-9718-270380,2023-10-15,,West,Stapler,Office Supplies,205.46,2,0.38,76.77
aC-9536-530976,2023-12-11,Isaiah Bates,West,Table,Furniture,858.54,10,0.13,227.26
Dk-0206-619078,2021-11-14,Caleb Harris,South,Stapler,Office Supplies,640.58,8,0.3,153.32
Wh-8664-958052,2020-11-26,Gary Tucker,South,Label,Office Supplies,1672.1,9,0.37,-168.92
MY-2353-409595,2024-05-22,Christina Phillips,West,Monitor,Technology,774.79,7,0.08,114.66
Sc-4627-726001,2023-06-27,Tasha Hernandez,South,Table,Furniture,1258.93,6,0.0,150.6
gw-1986-451150,2024-07-22,Kristen Shea,South,Bookcase,Furniture,77.59,7,0.35,-6.0
In-7806-452923,2023-05-06,David Delgado,West,Desk,Furniture,1080.78,1,0.46,-112.29
Ta-8507-216418,2020-08-10,,East,Table,Furniture,1859.23,3,0.41,-82.89
lC-5729-726734,2023-08-22,Diane Anderson,West,Phone,Technology,1119.25,3,0.28,458.24
vs-5640-743622,2023-04-27,Kelly Carrillo,South,Chair,Furniture,369.05,7,0.23,132.61
yy-0357-661831,2022-02-11,,West,Monitor,Technology,73.79,1,0.41,7.43
cr-1687-332958,2020-09-20,Manuel Long,East,Printer,Technology,1493.59,8,0.16,691.78
Bw-3594-865207,2023-12-16,Sandra Phillips,West,Stapler,Office Supplies,90.66,4,0.17,19.64
Jj-6826-400156,2020-12-03,Kristen Hawkins,Central,Phone,Technology,1653.78,1,0.49,131.41
wk-1226-801273,2021-08-01,Mary Tucker,West,Table,Furniture,1942.66,1,0.0,495.83
IS-2542-623573,2025-04-01,Gary Anderson,East,Table,Furniture,153.24,2,0.34,68.66
xA-0418-075251,2022-02-04,Ashley Carr,East,Desk,Furniture,675.89,10,0.43,22.14
OM-0349-998141,2024-06-28,Robert Jones,South,Printer,Technology,1000.11,10,0.46,-153.78
FG-8030-218235,2024-09-26,Kimberly Harrison,West,Stapler,Office Supplies,1279.03,10,0.33,-154.76
ik-5582-338550,2021-12-16,Aaron Gray,South,Printer,Technology,,4,0.2,0.0
Sy-0045-591746,2024-06-03,Sarah Cruz,West,Monitor,Technology,1520.02,1,,616.58
YS-3726-306156,2024-10-16,Dawn Weber,South,Label,Office Supplies,1177.7,4,0.42,-308.19
kT-4392-061146,2023-12-11,Michael Wilson,South,Table,Furniture,324.96,4,0.45,-36.07
Yj-7026-964879,2024-01-28,Rachel Tran,Central,Printer,Technology,602.17,8,0.4,-178.51
Ze-1581-983315,2022-02-18,Scott Juarez,South,Phone,Technology,337.15,10,0.26,40.66
kL-5391-810541,2024-10-01,Travis Jimenez,West,Phone,Technology,340.09,3,,-28.73
Ox-1402-527948,2022-05-28,Michael Henderson,West,Printer,Technology,24.2,6,0.08,-1.7
CB-9004-979673,2024-05-28,Allen Ramsey,Central,Chair,Furniture,196.12,5,0.27,79.04
Mk-7088-006353,2023-12-15,Daniel Cox,South,Printer,Technology,323.82,1,0.49,1.04
PG-0974-866504,2023-09-29,Michael Hayes,Central,Label,Office Supplies,1037.5,10,0.19,416.97
xW-2372-505862,2024-01-10,Frank Lyons,East,Paper,Office Supplies,492.89,9,,88.76
Gv-1421-173358,2022-06-12,Shane Mack,West,Phone,Technology,291.48,5,0.25,-74.37
vD-1773-690937,2024-01-01,David Robertson,South,Chair,Furniture,1355.05,3,0.04,-91.79
lD-6959-637193,2022-08-16,Kim Wise,South,Laptop,Technology,86.05,10,0.07,19.97
zN-1880-976404,2021-01-07,George Huff II,West,Desk,Furniture,1264.19,2,,-30.89
xy-6011-889744,2023-02-02,David Anthony,Central,Paper,Office Supplies,1208.81,6,0.49,78.68
qp-0341-469762,2024-09-21,Lori Bryant,West,Monitor,Technology,1323.14,1,0.2,-387.44
Ar-4784-292040,2021-10-01,Amber Hardin,West,Desk,Furniture,1513.9,1,0.15,-311.11
JY-9130-380290,2024-02-12,Timothy Leach,East,Label,Office Supplies,634.14,3,0.44,-168.16
DG-9390-196892,2022-06-23,Pamela Mckinney,South,Table,Furniture,840.6,3,0.31,390.45
yW-9241-111410,2023-08-06,Anthony Davis,West,Desk,Furniture,1564.77,9,0.26,359.29
QT-5286-825555,2021-09-14,Elizabeth Hernandez,West,Bookcase,Furniture,1542.57,2,0.14,735.82
bP-4822-327209,2020-06-01,Susan Cooper,South,Desk,Furniture,644.22,8,0.45,-39.63
Sq-3496-266529,2020-10-04,Ryan Young,South,Desk,Furniture,898.64,8,0.48,137.04
yl-7750-487260,2020-05-02,,Central,Monitor,Technology,1390.14,6,0.45,320.77
vC-3845-697336,2021-06-29,Carly Davis,East,Chair,Furniture,1569.61,7,0.48,549.25
jl-5587-328524,2022-09-02,Joan Peterson,East,Desk,Furniture,532.04,3,0.29,177.81
LR-8125-528161,2022-10-22,William Brown,East,Printer,Technology,888.07,9,0.19,295.36
et-0132-415471,2024-12-16,Nicholas Acevedo,West,Desk,Furniture,490.56,1,0.18,-140.85
oo-1476-749317,2025-01-23,Justin Simon,East,Pen,Office Supplies,754.98,5,0.15,157.16
bo-7366-624279,2022-06-12,Johnny Macias,Central,Table,Furniture,373.61,7,0.0,-22.8
iH-1712-215396,2024-10-03,Bobby Alexander,East,Bookcase,Furniture,1978.43,7,0.43,-65.37
OO-1255-400582,2021-06-22,Bernard Mullen,West,Desk,Furniture,1648.71,8,0.43,12.41
Xa-9030-396921,2021-05-30,Elizabeth Weeks,East,Pen,Office Supplies,1805.83,3,0.26,260.21
ql-1151-177716,2021-12-13,Lynn Gray,Central,Chair,Furniture,320.72,7,0.36,51.7
mH-2700-416693,2022-10-10,Amy Cannon,West,Pen,Office Supplies,214.84,10,,15.42
YD-1938-121608,2022-11-16,Walter Smith,Central,Pen,Office Supplies,635.08,9,,199.14
SY-6261-894140,2023-12-08,,East,Bookcase,Furniture,176.35,6,0.18,42.52
WF-1115-900317,2020-09-08,Timothy Edwards,South,Phone,Technology,364.93,8,0.23,-31.31
cw-1499-145868,2023-06-02,Brandi Mejia,Central,Phone,Technology,1189.46,6,0.48,419.5
ZX-6329-088806,2023-11-01,Miguel Brown DDS,Central,Desk,Furniture,875.06,4,0.05,-244.85
Eq-4839-209960,2024-03-11,,Central,Table,Furniture,294.63,2,0.12,-75.41
at-8908-220943,2023-01-13,Susan Schneider,Central,Laptop,Technology,460.37,10,0.3,4.29
yH-2526-775032,2020-08-29,Cynthia Garrison,Central,Printer,Technology,22.99,5,0.13,2.29
Kq-3831-034800,2022-12-27,Angel Acosta,West,Phone,Technology,789.69,4,0.05,193.6
wY-4798-456240,2024-08-20,Sharon Higgins,Central,Paper,Office Supplies,331.63,4,0.3,155.47
Tu-7955-569269,2022-03-14,Bethany Holland,South,Laptop,Technology,303.11,8,0.3,56.81
Qk-8588-930902,2020-08-31,Mary Dickson,Central,Stapler,Office Supplies,221.65,10,0.14,4.39
lI-4939-970232,2020-08-21,,East,Monitor,Technology,1064.96,7,0.45,138.36
xh-1733-351927,2024-03-10,Danielle Johnson,East,Monitor,Technology,1621.13,1,0.12,411.66
Cv-5117-225138,2024-12-28,Angela Mccoy,West,Paper,Office Supplies,1837.74,1,0.17,730.43
qD-3869-304805,2020-11-06,Dylan Burgess,South,Bookcase,Furniture,278.15,1,0.18,99.26
we-6195-717335,2024-12-26,Bethany Riley DVM,East,Stapler,Office Supplies,210.69,5,0.21,58.82
IU-0205-359901,2020-06-30,Robert Lee,East,Paper,Office Supplies,1451.54,7,0.1,295.79
wG-1437-902592,2022-06-14,Brian Hansen,South,Desk,Furniture,1782.77,5,0.23,694.24
zR-2318-005911,2020-05-03,Ashley Cruz,West,Stapler,Office Supplies,107.82,4,0.24,3.23
BA-2737-740496,2021-01-20,Jonathan Johnson,East,Desk,Furniture,114.23,1,0.39,0.54
qN-1334-983564,2021-11-24,Denise Fernandez,East,Phone,Technology,,6,0.25,0.0
sE-2453-134658,2024-05-06,Wesley Brown,West,Label,Office Supplies,178.39,3,0.24,-48.15
ju-9305-462530,2021-10-15,,South,Chair,Furniture,1309.98,4,0.07,28.58
cE-6890-972792,2022-09-23,Adam Church,West,Chair,Furniture,1329.9,5,0.2,291.83
UP-4991-376681,2024-12-17,Alicia Fuller,West,Chair,Furniture,1411.62,1,0.23,188.5
Cy-7089-212819,2022-06-06,Matthew Kline,East,Desk,Furniture,1141.75,10,0.42,154.5
GK-7458-342091,2020-08-21,Lisa Watson,East,Table,Furniture,1085.48,2,0.26,372.34
qn-7636-913352,2024-05-17,Jeffery Cooley,Central,Stapler,Office Supplies,64.12,8,0.37,2.5
RB-8031-972925,2024-02-08,,Central,Laptop,Technology,1445.33,8,0.37,163.42
fB-3110-726722,2021-03-06,Jennifer Bennett,Central,Bookcase,Furniture,452.21,1,0.25,108.73
Dj-5012-637694,2024-08-21,,West,Pen,Office Supplies,1727.91,3,0.39,570.25
qU-4197-758387,2022-06-11,Jessica Garcia,South,Laptop,Technology,794.4,4,,-171.87
JG-0801-002904,2022-04-29,Mark Evans,Central,Bookcase,Furniture,1932.66,1,0.12,806.57
sz-3975-072838,2020-11-06,Mr. Jacob Mckenzie,Central,Label,Office Supplies,298.45,8,0.37,-85.37
iE-0031-581025,2022-10-02,Alexa Mason,South,Phone,Technology,1784.04,1,0.18,-317.35
No-7126-094908,2020-08-12,Kyle Shaw,West,Pen,Office Supplies,1964.42,6,,826.12
hq-0386-778210,2023-03-12,Courtney Solis,East,Chair,Furniture,1742.29,3,0.5,700.55
OC-5228-012482,2023-08-31,Kristen Reynolds,Central,Bookcase,Furniture,862.48,6,0.07,57.29
FD-1737-960073,2024-10-17,Stephanie Cross,South,Label,Office Supplies,1342.93,9,0.03,-161.41
Vl-9519-782286,2023-12-29,Sean Green,West,Bookcase,Furniture,456.65,5,0.15,-98.32
Ke-0836-690292,2024-08-16,Andrea Li,South,Label,Office Supplies,805.09,9,0.48,330.35
nu-8113-894665,2023-12-13,Teresa Chandler,Central,Pen,Office Supplies,1259.36,10,,156.53
Tf-1747-555444,2021-08-08,Dr. Ryan Davis,South,Phone,Technology,,2,0.16,0.0
kQ-3721-699979,2024-08-08,Nicholas Hall,South,Table,Furniture,1539.07,10,0.42,247.47
As-8596-076156,2021-05-21,Angela Wilson,Central,Desk,Furniture,1873.59,3,0.2,891.82
YP-8584-083211,2022-02-16,,South,Pen,Office Supplies,,3,0.24,0.0
wk-5055-696918,2022-09-18,Samantha Wells,South,Printer,Technology,1935.56,7,0.39,569.22
eb-7383-658507,2023-05-01,Michael Phillips,West,Phone,Technology,559.49,8,0.31,132.02
Ax-2378-341407,2024-05-19,Rodney Tyler,West,Monitor,Technology,,3,0.49,0.0
lF-3471-058198,2020-04-22,Andrew Robinson,East,Paper,Office Supplies,1978.79,3,0.16,426.49
TC-2330-052722,2023-04-20,Micheal Welch,Central,Laptop,Technology,418.0,2,0.33,163.93
zz-9289-730233,2022-09-23,Elizabeth Kane,Central,Label,Office Supplies,580.42,8,0.44,108.17
LY-5065-377728,2023-06-13,Catherine Ryan,Central,Chair,Furniture,806.7,8,0.41,-173.1
IM-9928-629431,2022-05-14,John Harris,West,Phone,Technology,149.48,4,,8.89
mf-3913-882929,2023-05-22,John Peterson,Central,Printer,Technology,244.31,7,0.39,-30.9
nL-5647-955863,2020-08-05,Linda Richard,Central,Monitor,Technology,1717.48,2,0.43,61.15
Eh-6999-776972,2023-03-12,Jonathan Avila,West,Paper,Office Supplies,673.02,9,0.19,30.68
jI-3364-730395,2024-07-23,Cory Taylor,South,Monitor,Technology,688.1,3,0.29,-112.11
af-6558-670248,2024-08-20,Albert Mcconnell,South,Pen,Office Supplies,1007.97,9,0.05,57.62
kK-2561-003561,2020-10-15,,East,Stapler,Office Supplies,1037.07,7,0.09,502.38
PB-5727-071468,2023-11-21,Brian Bryan,Central,Printer,Technology,865.13,8,0.34,366.56
DS-1188-718166,2024-01-02,Maria Wallace,South,Paper,Office Supplies,654.28,10,0.19,224.44
ds-0347-748418,2023-10-10,Richard Roth,South,Bookcase,Furniture,1188.9,4,0.09,51.53
eC-6341-977094,2022-09-27,Taylor Meyer,South,Chair,Furniture,867.67,3,0.22,-53.67
eL-6050-885721,2024-08-08,Alicia Durham,West,Table,Furniture,165.11,4,,-49.22
YS-9839-119945,2023-01-04,Adrian Thomas,Central,Printer,Technology,315.11,5,0.23,22.97
IX-1573-018450,2024-01-13,Steven Miller,Central,Laptop,Technology,691.63,1,0.04,-171.43
Hd-9512-931087,2021-03-26,Sharon Barrett,Central,Bookcase,Furniture,,4,0.35,0.0
Ix-9589-742840,2024-01-18,Mark Lopez,West,Phone,Technology,1208.55,10,0.08,347.79
Gn-8376-916296,2022-05-24,Elizabeth Harper PhD,East,Bookcase,Furniture,834.7,10,0.18,135.03
Yp-0643-936108,2021-01-27,James Chung,West,Laptop,Technology,1554.44,4,0.46,-170.96
yq-0409-044201,2021-06-10,Michael Schneider,South,Pen,Office Supplies,1864.12,1,,558.56
MM-8057-966988,2020-10-16,Amanda Watson,South,Paper,Office Supplies,1677.98,6,,249.01
NP-5027-150556,2021-04-06,Patricia Ashley,West,Phone,Technology,910.04,2,0.11,-28.6
tV-1850-799690,2020-06-30,Emily Cox,Central,Stapler,Office Supplies,,7,0.06,0.0
hU-9184-699391,2023-04-14,Mary Avila,Central,Chair,Furniture,1902.27,5,0.44,-361.49
lt-4406-930925,2024-09-02,Reginald Morrison,Central,Desk,Furniture,11.75,1,0.12,-0.01
Vx-2454-841688,2025-01-11,Christian Wolfe,West,Pen,Office Supplies,954.22,5,,168.75
Oy-2154-406303,2024-04-10,Richard Jimenez,Central,Chair,Furniture,1971.34,5,0.2,62.08
od-3389-767860,2021-04-04,Christina Wolf,East,Bookcase,Furniture,1702.3,6,0.24,-205.07
OU-4353-487856,2022-04-01,Mr. Jerry Long,Central,Pen,Office Supplies,,1,0.07,0.0
JH-8947-996027,2024-04-25,Robert Herrera,Central,Monitor,Technology,1898.51,9,0.23,758.54
Bc-3793-001688,2023-12-05,David Smith,East,Stapler,Office Supplies,715.21,3,0.37,308.74
ru-9354-706140,2021-08-07,Richard Conway,Central,Desk,Furniture,962.01,1,0.42,292.34
fW-7207-711303,2021-10-03,Emily Duncan,South,Printer,Technology,1581.07,5,0.44,131.67
jT-8105-596916,2021-11-03,Scott Juarez,West,Phone,Technology,1631.64,8,0.47,539.93
Qv-4932-307317,2021-03-29,Jessica Rogers,South,Chair,Furniture,1033.13,2,,-37.97
qX-2725-550846,2025-02-17,Gary Diaz,West,Table,Furniture,1407.88,7,0.23,165.06
yI-8121-434104,2020-07-30,Jennifer Galloway,East,Label,Office Supplies,1192.81,6,0.34,115.95
QK-3378-263902,2022-08-24,Danny Hendrix,Central,Bookcase,Furniture,1456.3,5,0.26,-46.32
Ux-0558-712167,2021-11-17,Rachel Weeks,East,Laptop,Technology,1175.16,7,0.25,-278.44
Wq-4890-183447,2022-04-30,Haley Obrien,Central,Pen,Office Supplies,,4,0.39,0.0
Dn-5407-400103,2023-12-14,Mr. Mark Bradley,Central,Phone,Technology,533.37,6,0.33,50.69
Eh-6039-428955,2024-06-22,Paul Burke,Central,Stapler,Office Supplies,1886.06,1,0.41,-444.24
Dn-1345-554469,2022-03-30,,South,Paper,Office Supplies,1761.55,7,0.43,510.0
ki-5461-826753,2024-01-23,Sara Harvey,East,Paper,Office Supplies,366.39,3,0.42,132.21
qf-5504-568041,2024-01-08,Joshua Hamilton,Central,Bookcase,Furniture,572.12,9,0.19,202.3
Wb-1251-688399,2024-04-30,Daniel Salazar,South,Phone,Technology,480.88,1,0.24,157.96
au-9548-063297,2024-02-13,Charles Mcdonald,South,Paper,Office Supplies,803.99,6,0.14,-188.5
Rt-4403-124783,2024-09-12,Sara Atkins,South,Table,Furniture,1377.83,6,0.21,-107.7
SZ-0621-914881,2023-09-24,Brooke Wilson,East,Desk,Furniture,452.72,1,0.05,202.6
mN-4678-051549,2020-12-16,Patricia Rios,West,Paper,Office Supplies,612.62,1,,128.69
DS-9035-864735,2024-06-20,Renee Clements,East,Chair,Furniture,,7,0.0,0.0
uZ-1334-181845,2021-07-14,Leroy Banks,South,Bookcase,Furniture,795.29,4,,-184.2
zF-2796-042770,2022-12-29,Cathy Dean,South,Stapler,Office Supplies,1355.68,9,,138.72
KX-6652-068727,2024-05-19,Jeremy Mason,South,Phone,Technology,1401.89,1,0.02,610.17
Bf-9582-431234,2021-03-27,Shannon Green,West,Phone,Technology,1194.75,6,0.35,-201.22
fN-1545-456737,2022-11-17,Christopher Jackson,West,Pen,Office Supplies,1047.14,8,0.21,-17.7
xf-8958-509138,2024-04-11,Teresa Reynolds,West,Bookcase,Furniture,1508.96,3,0.1,-416.38
tu-6562-480576,2024-04-08,,West,Printer,Technology,814.56,2,0.42,246.51
Yp-6267-902301,2022-02-10,Angela Bell,East,Table,Furniture,306.0,1,0.34,15.8
Nd-3508-762594,2022-07-30,Michael Holmes,Central,Paper,Office Supplies,1468.64,10,0.49,538.45
Bz-2610-943480,2023-06-28,William Melendez,West,Pen,Office Supplies,866.72,7,0.26,102.27
qH-0009-729482,2024-07-18,Wesley Chang,West,Bookcase,Furniture,715.12,6,0.23,-27.41
Rl-8235-266065,2021-07-30,Zachary Odonnell,South,Label,Office Supplies,396.03,10,0.24,162.56
QR-0091-139202,2022-09-26,,West,Paper,Office Supplies,1873.98,5,0.22,20.99
GD-0343-801354,2020-12-23,Jonathan Lewis,Central,Label,Office Supplies,704.02,4,0.29,179.02
Zj-6716-552565,2024-09-17,,West,Printer,Technology,1309.45,8,0.08,26.03
eh-9690-220061,2023-10-09,Michael Hancock,East,Paper,Office Supplies,1441.72,8,0.08,404.61
Rc-3195-828118,2024-06-21,Mr. Jesse Brown DDS,East,Printer,Technology,1936.55,6,0.3,414.06
qm-1687-992701,2022-12-07,Jack Lang,South,Label,Office Supplies,1867.07,3,0.07,131.92
wm-0836-749667,2024-10-11,Michael Martin,South,Printer,Technology,535.62,10,0.05,-37.48
mE-0777-845605,2025-04-07,Tracy Lane,Central,Laptop,Technology,260.08,3,0.09,79.1
Ly-7813-984258,2023-11-02,James Martinez,West,Paper,Office Supplies,568.36,1,0.32,247.44
Jo-8163-326760,2025-03-08,Amanda Baker,East,Desk,Furniture,1068.37,5,0.25,232.34
Hk-8275-953409,2024-09-10,Brian Payne,South,Printer,Technology,790.87,1,0.1,-180.38
ZV-3080-587266,2020-09-04,Amy Tyler,Central,Monitor,Technology,1163.88,10,,-259.45
ay-3647-067209,2020-07-02,Kevin Flores,Central,Stapler,Office Supplies,1851.25,5,0.24,777.33
wa-0856-457712,2021-08-22,Kristina Jackson,Central,Monitor,Technology,1785.76,3,0.36,-49.38
pA-0689-603036,2021-04-08,Michael Hoffman,West,Phone,Technology,352.01,5,0.39,157.78
Wy-6726-311429,2024-10-13,Danielle Henderson,South,Label,Office Supplies,1114.8,7,0.29,171.44
Dx-6665-764296,2021-01-09,Brian Snyder,East,Laptop,Technology,94.43,5,0.32,23.39
se-4744-956963,2021-10-23,Alison Rojas,South,Stapler,Office Supplies,644.35,2,0.21,-107.09
BQ-0448-279312,2024-02-06,Cheryl Johnson,West,Label,Office Supplies,671.86,8,,296.38
NL-2378-705789,2025-03-24,Anthony Young,Central,Stapler,Office Supplies,1986.08,1,0.46,-291.95
NV-7002-564043,2020-11-18,Kathleen Garrett,South,Table,Furniture,815.89,3,,-159.26
tr-7105-933277,2025-01-08,Mark Todd,Central,Table,Furniture,1386.38,2,0.49,444.85
Gp-6875-558813,2023-06-25,Jillian Waters,West,Bookcase,Furniture,309.24,4,0.35,29.53
qD-3061-291491,2022-02-23,Joseph Sullivan,South,Laptop,Technology,721.54,8,0.4,186.67
yq-1515-689414,2022-06-11,Dylan Watts,West,Bookcase,Furniture,371.45,3,0.02,67.82
Yy-6483-359200,2023-10-29,Roger Sullivan,West,Monitor,Technology,1847.88,4,0.29,-312.64
CA-2538-949745,2021-12-14,Douglas Perez,South,Stapler,Office Supplies,1205.37,1,0.05,-220.72
yS-5889-058192,2022-09-13,Nicholas Henderson,Central,Bookcase,Furniture,1897.85,6,0.03,-266.34
lG-5159-080131,2020-06-27,Daniel Boone,South,Phone,Technology,607.01,2,0.48,-83.75
vP-9484-068004,2024-10-18,Deborah Warner,West,Phone,Technology,1196.21,9,0.39,118.93
IO-4046-387686,2023-10-16,April Ruiz,Central,Label,Office Supplies,1404.5,8,0.24,330.1
